CurrentDate,Temp1,Temp2,Temp3,Temp4,avgTemp,Hum1,Hum2,Hum3,Hum4,avgHum,Wind1,Wind2,Wind3,Wind4,avgWind,Rain,7DayAvgRain,7DayAvgTemp,7dayAvgHum,7DayAvgWind,Location,Fire
09/19/2010,17,29,33,26,26.25,74,52,20,56,50.5,0,0.621,7.457,3.107,3.728333333,0,0,26.28571429,47.35714286,4.409047619,san-bernardino,1
09/20/2010,16,28,31,24,24.75,76,55,32,64,56.75,0,1.243,9.321,3.728,4.764,0,0,25.85714286,49.89285714,4.349857143,san-bernardino,1
09/21/2010,17,17,25,20,19.75,93,93,55,77,79.5,1.243,0.621,9.321,4.35,3.88375,0,0,24.78571429,56.5,4.283297619,san-bernardino,1
09/23/2010,14,24,31,23,23,84,65,34,61,61,0,2.486,8.7,1.243,4.143,0,0,23.5,60.64285714,4.03177381,san-bernardino,1
09/25/2010,22,38,42,32,33.5,51,32,11,34,32,2.486,3.107,6.214,2.486,3.57325,0,0,25.35714286,55.21428571,3.913404762,san-bernardino,1
09/26/2010,23,39,43,35,35,42,24,10,25,25.25,5.593,1.864,6.214,4.35,4.50525,0,0,26.60714286,51.60714286,4.024392857,san-bernardino,1
09/27/2010,26,41,45,37,37.25,36,24,11,25,24,3.728,3.728,4.35,3.107,3.72825,0,0,28.39285714,46.92857143,3.876428571,san-bernardino,1
09/29/2010,23,31,35,29,29.5,66,55,27,37,46.25,0.621,3.107,8.078,3.107,3.72825,0,0,31.46428571,37.92857143,3.610142857,san-bernardino,1
09/30/2010,24,28,31,27,27.5,51,46,38,54,47.25,0,3.107,8.078,6.214,5.799666667,0,0,32.10714286,35.96428571,3.846809524,san-bernardino,1
10/01/2010,24,30,33,28,28.75,67,60,37,60,56,0.621,0,8.078,3.107,3.935333333,0,0,31.85714286,38.14285714,3.942928571,san-bernardino,1
10/02/2010,22,32,34,27,28.75,78,57,38,64,59.25,3.728,1.243,9.943,2.486,4.35,0,0,31.17857143,42.03571429,4.053892857,san-bernardino,1
10/03/2010,21,27,31,22,25.25,83,76,47,82,72,0,1.243,10.564,5.593,5.8,0,0,29.78571429,48.71428571,4.238857143,san-bernardino,1
10/05/2010,16,19,18,16,17.25,84,64,60,79,71.75,2.486,3.107,4.971,1.243,2.95175,0,0,25.10714286,61.82142857,4.372035714,san-bernardino,1
10/07/2010,13,19,23,19,18.5,83,64,40,64,62.75,0,1.864,4.971,3.728,3.521,0,0,22.07142857,67.60714286,4.17972619,san-bernardino,1
10/09/2010,15,31,33,27,26.5,76,48,20,44,47,2.486,1.864,6.214,3.728,3.573,0,0,20.75,66.25,4.039202381,san-bernardino,1
10/10/2010,18,34,36,29,29.25,59,37,14,37,36.75,3.728,3.107,9.943,2.486,4.816,0,0,21.32142857,61.21428571,3.898630952,san-bernardino,1
10/11/2010,22,29,33,26,27.5,51,37,24,63,43.75,3.107,3.107,9.321,3.107,4.6605,0,0,22.57142857,56,3.987380952,san-bernardino,1
10/12/2010,18,24,32,24,24.5,89,85,42,70,71.5,0,2.486,7.457,3.107,4.35,0,0,23.60714286,55.96428571,4.187130952,san-bernardino,1
10/15/2010,17,18,24,19,19.5,90,89,62,83,81,0.621,0,6.214,5.593,4.142666667,0,0,25.71428571,59.07142857,4.49775,san-bernardino,1
10/16/2010,17,19,22,18,19,90,85,72,84,82.75,1.243,0.621,7.457,4.35,3.41775,0,0,24.64285714,64.17857143,4.475571429,san-bernardino,1
10/17/2010,16,18,19,17,17.5,97,87,79,84,86.75,1.864,4.971,4.971,4.35,4.039,0,0,22.96428571,71.32142857,4.364571429,san-bernardino,1
10/18/2010,16,18,21,17,18,88,89,68,79,81,0.621,3.107,4.971,4.35,3.26225,1,0,21.60714286,76.64285714,4.164821429,san-bernardino,1
10/19/2010,17,18,18,16,17.25,81,82,88,91,85.5,1.243,1.243,6.836,1.864,2.7965,0,0,20.57142857,78.64285714,3.942892857,san-bernardino,1
10/20/2010,16,19,20,17,18,91,23,71,77,65.5,1.243,0,8.7,5.593,5.178666667,0,0,18.85714286,79.96428571,3.883797619,san-bernardino,1
11/05/2010,17,26,28,17,22,34,16,33,46,32.25,4.35,9.321,1.864,3.107,4.6605,0,0,26.39285714,34.39285714,5.363321429,san-bernardino,1
11/06/2010,15,21,21,16,18.25,40,47,74,81,60.5,1.243,11.807,3.107,1.243,4.35,0,0,25.5,33.25,5.215369048,san-bernardino,1
11/08/2010,9,19,21,14,15.75,76,31,55,73,58.75,4.35,11.807,3.107,1.864,5.282,0,0,23.28571429,39.77380952,5.400297619,san-bernardino,1
11/13/2010,21,27,28,19,23.75,18,12,14,16,15,8.7,12.428,11.185,9.321,10.4085,0,0,19.07142857,43.53571429,5.814571429,san-bernardino,1
11/19/2010,12,14,14,14,13.5,78,68,74,92,78,3.107,3.728,1.864,0,2.899666667,1,0,18.78571429,48.82142857,4.623416667,san-bernardino,1
11/22/2010,7,14,14,12,11.75,66,45,76,86,68.25,1.243,5.593,1.243,0,2.693,0,0,15.03571429,68.64285714,3.972571429,san-bernardino,1
11/25/2010,8,19,21,13,15.25,10,9,18,39,19,14.293,10.564,6.836,5.593,9.3215,0,0,12.89285714,64.28571429,4.912178571,san-bernardino,1
11/27/2010,9,14,15,10,12,38,51,81,85,63.75,1.864,8.7,2.486,2.486,3.884,0,0,12.71428571,53.82142857,4.779071429,san-bernardino,1
12/01/2010,8,23,26,17,18.5,35,19,9,22,21.25,1.243,4.971,3.728,3.728,3.4175,0,0,13.89285714,34.25,5.592642857,san-bernardino,1
12/02/2010,11,24,26,16,19.25,39,26,17,48,32.5,4.35,1.864,4.35,1.864,3.107,0,0,14.78571429,31.5,5.770214286,san-bernardino,1
12/03/2010,11,21,23,14,17.25,52,38,27,55,43,3.728,1.864,2.486,1.243,2.33025,0,0,15.07142857,34.92857143,4.771464286,san-bernardino,1
12/04/2010,9,14,19,14,14,55,46,32,56,47.25,1.864,1.864,1.864,0,1.864,0,0,15.28571429,37.96428571,4.394142857,san-bernardino,1
12/08/2010,12,22,24,16,18.5,61,43,26,68,49.5,4.971,2.486,3.107,2.486,3.2625,0,0,16.89285714,52.17857143,2.574357143,san-bernardino,1
01/01/2011,7,12,13,8,10,45,38,29,40,38,5.593,3.107,5.593,1.864,4.03925,0,0,12.46428571,49.67857143,4.416464286,san-bernardino,1
01/22/2011,11,19,23,16,17.25,52,40,29,64,46.25,3.728,1.243,3.107,0,2.692666667,0,0,20.64285714,42.46428571,4.431202381,san-bernardino,1
01/26/2011,12,22,24,18,19,51,24,18,26,29.75,4.971,8.7,10.564,3.728,6.99075,1,0,19.17857143,29.64285714,5.644452381,san-bernardino,1
02/10/2011,13,20,16,23,18,17,0,20,13,16.66666667,9.943,0,11.185,11.807,10.97833333,0,0,17.10714286,42.05952381,6.140154762,san-bernardino,1
02/12/2011,23,16,18,13,17.5,0,15,12,17,14.66666667,0,6.214,5.593,3.728,5.178333333,0,0,18.78571429,27.58333333,7.43477381,san-bernardino,1
02/14/2011,13,16,14,11,13.5,0,54,37,71,54,0,5.593,6.836,2.486,4.971666667,0,0,16.78571429,26.9047619,7.767761905,san-bernardino,1
02/16/2011,8,15,17,13,13.25,90,88,78,85,85.25,0.621,6.214,13.671,2.486,5.748,0,0,15.96428571,40.83333333,6.746833333,san-bernardino,1
03/16/2011,14,20,23,19,19,83,74,49,72,69.5,0,0.621,7.457,3.107,3.728333333,0,0,18.78571429,65.42857143,3.550916667,san-bernardino,1
03/19/2011,11,16,16,13,14,69,66,44,58,59.25,4.35,5.593,6.214,1.864,4.50525,0,0,17.75,63.89285714,4.127904762,san-bernardino,1
04/04/2011,13,27,29,24,23.25,84,42,18,47,47.75,0.621,6.214,6.214,3.107,4.039,0,0,22.75,56.64285714,3.950392857,san-bernardino,1
04/05/2011,16,23,26,18,20.75,74,65,38,65,60.5,0.621,2.486,9.321,3.728,4.039,0,0,23,55.28571429,4.061321429,san-bernardino,1
04/14/2011,10,22,26,23,20.25,82,56,16,38,48,0,3.107,6.836,3.728,4.557,0,0,15.67857143,56.85714286,4.55697619,san-bernardino,1
04/15/2011,14,28,32,27,25.25,46,24,11,30,27.75,1.864,3.728,4.971,4.35,3.72825,0,0,17.75,52.5,4.312833333,san-bernardino,1
04/16/2011,17,33,34,27,27.75,48,31,17,36,33,3.728,1.864,8.078,3.107,4.19425,0,0,20.10714286,48.35714286,4.335011905,san-bernardino,1
04/18/2011,14,17,19,17,16.75,88,82,68,79,79.25,2.486,2.486,7.457,3.728,4.03925,0,0,20.96428571,52,4.542142857,san-bernardino,1
04/24/2011,13,17,21,16,16.75,79,74,57,75,71.25,2.486,3.728,8.7,4.35,4.816,0,0,17.67857143,70.57142857,4.882607143,san-bernardino,1
04/27/2011,14,29,32,26,25.25,64,34,14,27,34.75,3.107,4.35,6.214,3.728,4.34975,0,0,19.42857143,60.78571429,4.660607143,san-bernardino,1
04/30/2011,18,22,24,23,21.75,28,9,5,9,12.75,9.321,17.4,14.293,4.971,11.49625,0,0,21.10714286,47.78571429,5.570464286,san-bernardino,1
05/01/2011,16,25,27,26,23.5,19,12,6,20,14.25,4.971,8.7,11.807,3.728,7.3015,2,0,22.07142857,39.64285714,5.925535714,san-bernardino,1
05/02/2011,13,28,32,26,24.75,38,19,5,16,19.5,4.35,4.35,3.107,4.35,4.03925,2,1,22.78571429,33.42857143,5.836785714,san-bernardino,1
05/05/2011,19,30,33,26,27,50,28,16,47,35.25,0,0.621,11.185,3.728,5.178,2,1,24.67857143,26.07142857,6.110464286,san-bernardino,1
05/08/2011,15,19,22,16,18,79,75,48,66,67,3.107,3.107,13.05,10.564,7.457,0,1,23.96428571,42.28571429,5.089571429,san-bernardino,1
05/13/2011,17,26,26,21,22.5,75,54,33,74,59,0.621,3.107,11.807,4.971,5.1265,1,0,19.46428571,62.67857143,5.481702381,san-bernardino,1
05/15/2011,15,16,18,16,16.25,75,83,38,53,62.25,4.35,6.836,14.914,8.7,8.7,1,1,19.21428571,61.60714286,5.992130952,san-bernardino,1
05/21/2011,15,23,27,21,21.5,82,67,38,70,64.25,0.621,1.864,9.943,4.971,4.34975,0,0,17.5,63.60714286,5.644440476,san-bernardino,1
05/23/2011,15,19,22,17,18.25,78,66,39,68,62.75,3.728,6.214,9.943,6.214,6.52475,0,0,18.17857143,65.85714286,4.956440476,san-bernardino,1
05/24/2011,13,19,24,21,19.25,73,61,40,67,60.25,0.621,3.107,6.836,4.971,3.88375,0,0,18.71428571,64.92857143,4.667904762,san-bernardino,1
05/26/2011,15,23,26,21,21.25,68,58,37,60,55.75,0.621,1.864,9.321,5.593,4.34975,0,0,20.10714286,61.96428571,4.690119048,san-bernardino,1
05/28/2011,17,22,23,19,20.25,72,61,48,65,61.5,1.243,2.486,13.671,6.836,6.059,0,0,20.25,60.60714286,4.79375,san-bernardino,1
05/29/2011,14,18,20,19,17.75,74,55,36,44,52.25,5.593,9.943,13.05,9.321,9.47675,0,0,20.21428571,57.71428571,5.659321429,san-bernardino,1
05/31/2011,15,24,28,22,22.25,63,41,18,35,39.25,0.621,6.214,9.943,6.836,5.9035,1,0,21,52.21428571,5.548357143,san-bernardino,1
06/01/2011,14,22,23,19,19.5,57,43,35,49,46,0.621,2.486,12.428,4.971,5.1265,0,0,20.60714286,50.85714286,5.548321429,san-bernardino,1
06/02/2011,13,22,25,22,20.5,70,53,29,39,47.75,0,3.728,11.807,3.728,6.421,0,0,20.5,49.71428571,5.844214286,san-bernardino,1
06/03/2011,17,24,27,21,22.25,59,48,28,56,47.75,0.621,1.864,11.807,3.728,4.505,0,0,20.46428571,48.53571429,5.888571429,san-bernardino,1
06/16/2011,16,21,26,22,21.25,85,76,50,72,70.75,3.728,1.864,6.836,7.457,4.97125,0,0,22.03571429,67.92857143,4.668,san-bernardino,1
06/17/2011,17,22,26,22,21.75,83,69,45,70,66.75,4.35,4.35,9.321,7.457,6.3695,0,0,22.32142857,67.25,4.956535714,san-bernardino,1
06/18/2011,16,23,28,23,22.5,78,58,38,64,59.5,3.728,3.107,8.078,7.457,5.5925,0,0,22.71428571,65.35714286,5.178464286,san-bernardino,1
06/22/2011,19,29,34,29,27.75,79,61,33,64,59.25,1.243,3.107,9.321,4.35,4.50525,0,0,23.89285714,63.89285714,4.860321429,san-bernardino,1
06/24/2011,17,28,31,24,25,87,72,40,64,65.75,1.864,1.864,11.807,3.728,4.81575,0,0,25.03571429,62.71428571,4.756702381,san-bernardino,1
06/27/2011,20,32,35,29,29,68,44,17,44,43.25,0,1.243,10.564,3.728,5.178333333,0,0,27,57.53571429,4.919392857,san-bernardino,1
06/28/2011,19,29,32,25,26.25,76,62,37,67,60.5,1.243,2.486,11.185,4.971,4.97125,0,0,26.78571429,57.46428571,5.030357143,san-bernardino,1
06/30/2011,17,27,33,27,26,76,54,27,44,50.25,1.243,1.243,7.457,4.971,3.7285,0,0,26.14285714,56.39285714,4.889833333,san-bernardino,1
07/03/2011,23,34,37,28,30.5,60,47,28,52,46.75,1.243,1.864,10.564,2.486,4.03925,0,0,28.17857143,49.96428571,4.808583333,san-bernardino,1
07/06/2011,25,34,37,31,31.75,62,48,35,41,46.5,1.243,1.864,11.807,7.457,5.59275,0,0,30.35714286,45.42857143,4.823357143,san-bernardino,1
07/07/2011,25,33,36,31,31.25,50,42,31,48,42.75,0.621,1.243,10.564,4.971,4.34975,0,0,31.10714286,44.35714286,4.912107143,san-bernardino,1
07/10/2011,20,30,33,26,27.25,79,65,36,68,62,0,3.728,10.564,5.593,6.628333333,0,0,30.10714286,48.14285714,5.400297619,san-bernardino,1
07/11/2011,18,24,29,24,23.75,83,69,41,70,65.75,3.728,1.864,8.7,7.457,5.43725,0,0,29.10714286,51,5.466904762,san-bernardino,1
07/13/2011,18,23,28,23,23,78,64,44,67,63.25,3.728,1.243,8.078,7.457,5.1265,0,0,26.75,56.25,5.422511905,san-bernardino,1
07/17/2011,18,28,33,28,26.75,80,61,27,55,55.75,0,2.486,9.321,5.593,5.8,0,0,23.64285714,62.89285714,5.045321429,san-bernardino,1
07/18/2011,20,31,36,29,29,72,51,25,40,47,0,1.864,9.943,4.35,5.385666667,0,0,24.39285714,60.21428571,5.037952381,san-bernardino,1
07/20/2011,21,31,34,29,28.75,65,45,18,51,44.75,0,1.864,9.321,4.35,5.178333333,0,0,26.21428571,54,5.097095238,san-bernardino,1
07/21/2011,19,27,33,26,26.25,84,75,32,64,63.75,2.486,2.486,8.7,6.836,5.127,0,0,26.82142857,53.60714286,5.296880952,san-bernardino,1
07/22/2011,17,25,32,27,25.25,88,76,32,62,64.5,0,3.107,8.078,6.214,5.799666667,0,0,27.10714286,53.96428571,5.326404762,san-bernardino,1
07/23/2011,17,28,33,27,26.25,88,66,27,60,60.25,2.486,1.864,9.943,6.836,5.28225,0,0,27.53571429,53.67857143,5.481797619,san-bernardino,1
07/24/2011,18,30,34,29,27.75,76,56,31,48,52.75,1.243,1.243,11.185,5.593,4.816,0,0,27.67857143,53.25,5.34122619,san-bernardino,1
07/25/2011,22,32,35,30,29.75,59,38,20,35,38,1.243,1.243,11.807,5.593,4.9715,0,0,27.78571429,51.96428571,5.282059524,san-bernardino,1
07/27/2011,18,24,28,24,23.5,83,71,44,65,65.75,3.107,2.486,8.7,6.836,5.28225,0,0,26.85714286,55.03571429,5.415333333,san-bernardino,1
07/28/2011,18,27,32,26,25.75,80,65,39,62,61.5,1.864,1.864,10.564,6.836,5.282,0,0,26.78571429,54.71428571,5.43747619,san-bernardino,1
07/29/2011,19,26,30,26,25.25,83,72,44,63,65.5,3.728,3.728,9.943,8.078,6.36925,0,0,26.78571429,54.85714286,5.518845238,san-bernardino,1
07/30/2011,19,28,32,28,26.75,77,63,40,54,58.5,3.728,3.107,8.078,6.836,5.43725,0,0,26.85714286,54.60714286,5.540988095,san-bernardino,1
08/02/2011,24,35,38,32,32.25,42,32,16,22,28,0.621,0,11.185,3.728,5.178,0,0,27.21428571,56.67857143,5.252357143,san-bernardino,1
08/03/2011,24,34,37,32,31.75,44,30,12,34,30,0,2.486,9.321,3.728,5.178333333,0,0,28.39285714,51.57142857,5.237511905,san-bernardino,1
08/05/2011,19,29,33,27,27,68,47,24,58,49.25,0,1.864,8.078,4.971,4.971,0,0,29.17857143,46.03571429,5.111761905,san-bernardino,1
08/07/2011,20,29,34,28,27.75,76,61,24,52,53.25,0,1.864,7.457,4.971,4.764,0,0,29.28571429,43.25,5.207904762,san-bernardino,1
08/08/2011,18,27,32,27,26,82,70,30,60,60.5,0,3.728,9.943,4.971,6.214,1,0,28.60714286,45.28571429,5.267047619,san-bernardino,1
08/09/2011,18,26,32,24,25,89,82,37,68,69,1.243,2.486,9.943,6.214,4.9715,1,0,27.57142857,51.14285714,5.237547619,san-bernardino,1
08/10/2011,17,23,29,24,23.25,85,75,42,72,68.5,2.486,2.486,9.321,6.214,5.12675,1,0,26.35714286,56.64285714,5.230178571,san-bernardino,1
08/11/2011,18,23,29,24,23.5,80,70,42,72,66,1.243,1.243,8.7,6.836,4.5055,1,1,25.5,60.5,5.04525,san-bernardino,1
08/13/2011,18,27,32,26,25.75,80,67,40,69,64,1.243,3.728,8.7,5.593,4.816,2,1,25.07142857,63.82142857,4.919535714,san-bernardino,1
08/15/2011,20,31,34,28,28.25,82,62,26,55,56.25,1.243,1.864,9.943,3.728,4.1945,0,1,25.28571429,64.5,4.549678571,san-bernardino,1
08/16/2011,21,31,35,29,29,84,66,24,53,56.75,2.486,0.621,9.321,3.728,4.039,0,1,25.85714286,62.75,4.416464286,san-bernardino,1
08/21/2011,17,25,31,26,24.75,84,77,33,60,63.5,1.243,0.621,9.321,4.971,4.039,0,0,27.46428571,57.5,4.556988095,san-bernardino,1
08/22/2011,19,28,34,29,27.5,78,60,24,37,49.75,1.243,3.107,8.7,1.864,3.7285,0,0,27.35714286,56.57142857,4.490416667,san-bernardino,1
08/23/2011,22,33,37,32,31,60,39,19,37,38.75,0,2.486,9.321,3.728,5.178333333,0,0,27.64285714,54,4.653178571,san-bernardino,1
08/24/2011,23,33,36,31,30.75,57,44,26,46,43.25,0.621,1.864,6.836,3.107,3.107,0,0,27.71428571,53.42857143,4.416464286,san-bernardino,1
08/25/2011,23,34,38,34,32.25,65,47,23,34,42.25,0,2.486,9.943,3.107,5.178666667,0,0,28.03571429,52.57142857,4.386892857,san-bernardino,1
08/26/2011,26,36,41,36,34.75,49,37,20,30,34,0.621,2.486,10.564,4.35,4.50525,0,0,29.28571429,48.28571429,4.298107143,san-bernardino,1
08/27/2011,28,39,42,33,35.5,50,34,19,38,35.25,0,1.243,11.807,3.728,5.592666667,0,0,30.92857143,43.82142857,4.475630952,san-bernardino,1
08/28/2011,25,37,39,33,33.5,59,42,20,37,39.5,0,1.864,11.807,3.728,5.799666667,0,0,32.17857143,40.39285714,4.727154762,san-bernardino,1
08/29/2011,24,34,38,31,31.75,58,46,22,46,43,0.621,1.243,9.321,3.728,3.72825,0,0,32.78571429,39.42857143,4.727119048,san-bernardino,1
08/31/2011,19,27,34,26,26.5,84,80,32,60,64,0,1.864,8.7,2.486,4.35,1,0,31.78571429,44.85714286,4.808535714,san-bernardino,1
09/02/2011,20,30,34,28,28,76,58,23,50,51.75,0,0.621,9.943,3.107,4.557,0,0,30.03571429,49.21428571,4.756738095,san-bernardino,1
09/06/2011,24,37,39,33,33.25,64,42,24,43,43.25,2.486,4.971,8.078,2.486,4.50525,0,0,28.32142857,50.64285714,3.980011905,san-bernardino,1
09/07/2011,27,38,39,34,34.5,59,38,24,32,38.25,2.486,0.621,12.428,3.728,4.81575,0,0,29.46428571,46.96428571,4.046547619,san-bernardino,1
09/08/2011,26,36,39,31,33,51,37,15,35,34.5,0.621,1.864,9.321,3.728,3.8835,0,0,30.35714286,44.03571429,3.920714286,san-bernardino,1
09/09/2011,22,29,33,25,27.25,57,47,31,65,50,0,3.728,10.564,6.214,6.835333333,0,0,30.25,43.78571429,4.246190476,san-bernardino,1
09/10/2011,17,22,24,21,21,83,75,58,72,72,3.728,2.486,9.943,4.35,5.12675,0,0,29.25,47.64285714,4.327583333,san-bernardino,1
09/11/2011,17,23,29,24,23.25,79,69,36,59,60.75,2.486,0,8.078,3.107,4.557,0,0,28.60714286,50.14285714,4.62347619,san-bernardino,1
09/12/2011,17,30,33,27,26.75,78,57,22,52,52.25,0.621,1.243,10.564,4.971,4.34975,0,0,28.42857143,50.14285714,4.867619048,san-bernardino,1
09/13/2011,21,31,32,26,27.5,69,52,36,59,54,0,2.486,10.564,4.35,5.8,1,0,27.60714286,51.67857143,5.052583333,san-bernardino,1
09/14/2011,21,26,29,24,25,76,66,40,64,61.5,0.621,1.243,9.943,3.728,3.88375,1,0,26.25,55,4.919440476,san-bernardino,1
09/15/2011,18,24,30,23,23.75,85,80,44,76,71.25,1.864,2.486,8.078,5.593,4.50525,0,0,24.92857143,60.25,5.008261905,san-bernardino,1
09/17/2011,18,20,27,23,22,80,79,48,69,69,2.486,0.621,6.836,3.107,3.2625,1,0,24.14285714,63.53571429,4.342535714,san-bernardino,1
09/20/2011,19,26,32,25,25.5,80,76,34,63,63.25,0,2.486,8.7,3.728,4.971333333,0,0,24.57142857,65,4.438654762,san-bernardino,1
09/23/2011,21,29,33,24,26.75,74,62,36,70,60.5,0.621,1.864,8.078,3.728,3.57275,0,0,26.10714286,61.07142857,4.08347619,san-bernardino,1
09/24/2011,20,20,26,20,21.5,87,88,58,80,78.25,1.243,2.486,8.078,4.971,4.1945,0,0,26.03571429,62.39285714,4.216619048,san-bernardino,1
10/01/2011,19,32,35,28,28.5,72,47,22,32,43.25,1.864,1.243,11.807,4.35,4.816,0,0,24.25,60.35714286,3.957702381,san-bernardino,1
10/03/2011,20,27,29,21,24.25,60,51,35,57,50.75,0,1.243,10.564,6.214,6.007,0,0,25.71428571,52.85714286,4.482988095,san-bernardino,1
10/07/2011,12,19,24,18,18.25,84,70,32,55,60.25,1.864,1.864,8.078,3.107,3.72825,0,0,21.25,58.85714286,4.468142857,san-bernardino,1
10/12/2011,19,36,38,33,31.5,64,37,11,20,33,3.728,4.971,7.457,4.35,5.1265,0,0,22.92857143,48.82142857,3.550821429,san-bernardino,1
10/13/2011,23,37,38,31,32.25,35,25,10,30,25,3.728,3.107,7.457,1.243,3.88375,0,0,25.17857143,43.07142857,3.661785714,san-bernardino,1
10/14/2011,21,30,33,24,27,52,38,24,63,44.25,3.107,2.486,6.836,1.864,3.57325,0,0,26.42857143,40.78571429,3.639642857,san-bernardino,1
10/16/2011,17,26,31,23,24.25,85,70,34,64,63.25,0,0,6.836,3.728,5.282,0,0,26.71428571,47.10714286,3.972571429,san-bernardino,1
10/20/2011,14,16,24,18,18,92,90,55,78,78.75,0.621,1.864,4.35,2.486,2.33025,2,1,23.21428571,64.64285714,3.60275,san-bernardino,1
10/21/2011,16,18,26,21,20.25,84,81,48,71,71,0,1.243,4.971,0.621,2.278333333,1,1,22.25,68.46428571,3.417761905,san-bernardino,1
10/22/2011,14,29,35,26,26,87,50,20,49,51.5,2.486,1.243,5.593,0,3.107333333,1,1,22.57142857,65.82142857,3.306809524,san-bernardino,1
10/23/2011,18,32,34,22,26.5,62,37,23,77,49.75,3.107,1.864,7.457,4.35,4.1945,0,1,22.89285714,63.89285714,3.151452381,san-bernardino,1
10/28/2011,11,27,28,23,22.25,45,27,7,33,28,4.35,3.107,4.971,3.107,3.88375,0,1,21.35714286,56.14285714,4.039166667,san-bernardino,1
10/29/2011,13,29,31,23,24,45,31,13,46,33.75,3.728,3.728,4.35,1.243,3.26225,0,1,21.07142857,53.60714286,4.061297619,san-bernardino,1
10/30/2011,14,28,32,26,25,54,32,14,43,35.75,4.35,0.621,5.593,1.864,3.107,0,1,20.85714286,51.60714286,3.905940476,san-bernardino,1
10/31/2011,15,27,30,22,23.5,60,36,17,44,39.25,3.107,3.107,8.7,0,4.971333333,0,0,21.53571429,45.89285714,4.194488095,san-bernardino,1
11/01/2011,14,23,26,23,21.5,70,51,30,48,49.75,0,0.621,7.457,5.593,4.557,0,0,22.28571429,41.32142857,4.312869048,san-bernardino,1
11/02/2011,21,22,25,20,22,6,6,5,10,6.75,14.914,14.293,11.185,6.836,11.807,0,0,22.75,32.89285714,5.200619048,san-bernardino,1
11/10/2011,13,23,24,19,19.75,34,19,17,27,24.25,3.107,4.35,8.078,2.486,4.50525,0,0,14.71428571,57.03571429,3.795,san-bernardino,1
11/23/2011,10,18,20,13,15.25,70,58,45,85,64.5,4.35,1.864,4.35,1.864,3.107,0,0,14.82142857,71,2.707535714,san-bernardino,1
11/24/2011,13,16,16,12,14.25,82,67,57,84,72.5,0.621,0,4.35,1.243,2.071333333,0,0,14.07142857,73.10714286,2.559583333,san-bernardino,1
11/28/2011,12,28,29,19,22,43,32,20,41,34,4.971,2.486,1.243,3.728,3.107,0,0,17.96428571,52.35714286,3.60272619,san-bernardino,1
11/29/2011,13,24,30,18,21.25,52,40,20,42,38.5,1.864,2.486,1.864,2.486,2.175,0,0,18.82142857,48.46428571,3.624940476,san-bernardino,1
12/01/2011,14,17,17,13,15.25,24,20,23,37,26,15.535,13.05,10.564,6.836,11.49625,0,0,19.32142857,39.85714286,5.259892857,san-bernardino,1
12/04/2011,12,16,17,10,13.75,20,24,19,50,28.25,3.728,0.621,5.593,3.107,3.26225,0,0,16.85714286,35.96428571,5.481714286,san-bernardino,1
12/05/2011,11,16,16,11,13.5,38,15,10,16,19.75,5.593,12.428,10.564,4.971,8.389,0,0,15.64285714,33.92857143,6.236285714,san-bernardino,1
12/07/2011,5,21,22,12,15,39,22,12,33,26.5,6.214,5.593,2.486,3.728,4.50525,0,0,14.10714286,27.96428571,6.7245,san-bernardino,1
12/08/2011,7,19,21,13,15,44,31,22,51,37,4.35,1.864,3.107,1.864,2.79625,0,0,14.07142857,29.53571429,5.481642857,san-bernardino,1
12/09/2011,7,22,23,16,17,52,29,12,28,30.25,3.728,4.971,7.457,3.107,4.81575,0,0,14.32142857,27.92857143,5.392857143,san-bernardino,1
12/10/2011,9,22,23,13,16.75,39,27,22,61,37.25,5.593,1.243,4.971,0,3.935666667,0,0,14.89285714,28.57142857,4.845452381,san-bernardino,1
12/16/2011,11,17,18,16,15.5,60,28,19,28,33.75,2.486,13.05,13.671,6.214,8.85525,0,0,12.42857143,62.57142857,4.002130952,san-bernardino,1
12/29/2011,9,22,25,17,18.25,44,32,17,41,33.5,4.35,1.864,1.864,2.486,2.641,0,0,17.89285714,24.53571429,4.949035714,san-bernardino,1
12/30/2011,12,22,24,16,18.5,56,42,28,60,46.5,3.107,1.864,3.728,1.243,2.4855,0,0,18,30.42857143,3.928142857,san-bernardino,1
01/01/2012,15,27,30,19,22.75,29,19,9,18,18.75,4.35,4.971,6.214,4.971,5.1265,0,0,19.10714286,33.42857143,3.617392857,san-bernardino,1
01/08/2012,17,21,22,19,19.75,14,12,7,10,10.75,8.078,18.021,11.807,5.593,10.87475,0,0,21.10714286,24.78571429,5.015690476,san-bernardino,1
01/12/2012,14,23,23,18,19.5,31,14,7,8,15,3.728,7.457,13.05,4.971,7.3015,0,0,18.10714286,29.17857143,5.126619048,san-bernardino,1
01/13/2012,11,22,24,17,18.5,26,14,4,10,13.5,4.35,5.593,7.457,6.214,5.9035,0,0,18.03571429,25.85714286,5.437357143,san-bernardino,1
01/24/2012,10,18,20,18,16.5,94,60,22,19,48.75,0.621,10.564,13.05,9.321,8.389,0,0,13.35714286,67.78571429,3.70625,san-bernardino,1
01/26/2012,14,26,28,21,22.25,60,39,24,56,44.75,3.107,3.728,5.593,1.243,3.41775,0,0,15.96428571,60.82142857,4.409071429,san-bernardino,1
01/28/2012,17,22,24,19,20.5,9,7,3,5,6,9.943,9.943,11.185,6.836,9.47675,0,0,17.82142857,44.92857143,5.9405,san-bernardino,1
