CurrentDate,Temp1,Temp2,Temp3,Temp4,avgTemp,Hum1,Hum2,Hum3,Hum4,avgHum,Wind1,Wind2,Wind3,Wind4,avgWind,Rain,14DayAvgTemp,14dayAvgHum,14DayAvgWind,14DayAvgRain,Location,Fire
10/27/2015,18,20,21,18,19.25,28,25,34,42,32.25,7.457,4.35,5.593,4.971,5.59275,0,20.16071429,34.35714286,6,0,placerville,0
10/28/2015,15,16,16,13,15,63,77,74,74,72,8.078,5.593,3.728,2.486,4.97125,0,19.33928571,39.03571429,6,0,placerville,0
10/29/2015,12,19,20,17,17,63,40,32,30,41.25,8.078,7.457,6.836,6.214,7.14625,0,18.78571429,39.21428571,6,0,placerville,0
10/30/2015,16,21,23,20,20,24,20,19,31,23.5,8.078,7.457,5.593,5.593,6.68025,0,18.53571429,38.32142857,6,0,placerville,0
10/31/2015,18,22,25,20,21.25,37,37,30,46,37.5,9.321,3.728,6.214,5.593,6.214,0,18.82142857,38.92857143,6,0,placerville,0
11/01/2015,16,17,16,13,15.5,62,59,87,98,76.5,4.35,4.971,4.35,4.35,4.50525,0,18.875,44.89285714,6,0,placerville,0
11/02/2015,10,9,8,7,8.5,98,98,100,100,99,5.593,4.971,4.35,1.864,4.1945,0,18.41071429,54.57142857,6,0,placerville,0
11/03/2015,6,11,11,9,9.25,99,88,65,55,76.75,3.107,4.35,5.593,6.836,4.9715,0,17.625,60.92857143,6,0,placerville,0
11/04/2015,6,11,13,8,9.5,53,41,31,41,41.5,7.457,4.35,8.078,8.078,6.99075,0,16.89285714,56.57142857,6,0,placerville,0
11/05/2015,5,12,12,9,9.5,43,40,43,57,45.75,7.457,3.728,2.486,7.457,5.282,0,16.16071429,57.21428571,6,0,placerville,0
11/06/2015,8,14,15,11,12,47,38,46,57,47,8.078,3.728,3.728,4.35,4.971,0,15.51785714,60.57142857,6,0,placerville,0
11/07/2015,10,17,17,12,14,56,42,45,53,49,3.728,4.971,4.35,5.593,4.6605,0,15.05357143,62.21428571,6,0,placerville,0
11/08/2015,12,13,12,7,11,41,41,83,93,64.5,6.214,6.836,9.321,10.564,8.23375,0,14.44642857,60.5,6,0,placerville,0
11/09/2015,6,8,5,4,5.75,100,91,100,98,97.25,6.214,8.7,13.05,8.7,9.166,0,13.39285714,60.25,6,0,placerville,0
11/10/2015,3,8,9,7,6.75,98,83,73,79,83.25,8.078,1.243,3.107,8.078,5.1265,0,12.5,61.17857143,6,0,placerville,0
11/11/2015,5,10,11,7,8.25,57,52,62,72,60.75,6.836,3.107,3.107,4.35,4.35,0,12.01785714,63.92857143,6,0,placerville,0
11/12/2015,7,12,13,10,10.5,56,42,51,61,52.5,6.836,3.107,3.728,1.864,3.88375,0,11.55357143,64.89285714,6,0,placerville,0
11/13/2015,9,15,17,13,13.5,50,42,48,57,49.25,4.971,1.864,3.107,4.35,3.573,0,11.08928571,65.21428571,5,0,placerville,0
11/14/2015,13,19,18,11,15.25,42,35,42,69,47,3.107,4.971,4.971,6.214,4.81575,0,10.66071429,64.92857143,5,0,placerville,0
11/15/2015,8,9,7,4,7,80,94,97,91,90.5,8.7,15.535,8.078,1.864,8.54425,0,10.05357143,68.64285714,6,0,placerville,0
11/16/2015,2,6,9,6,5.75,81,64,40,39,56,4.971,6.214,4.971,6.214,5.5925,0,9.857142857,62.75,6,0,placerville,0
11/17/2015,8,10,12,10,10,41,51,56,63,52.75,5.593,3.728,2.486,5.593,4.35,0,9.910714286,58.39285714,6,0,placerville,0
11/18/2015,9,13,14,12,12,52,47,59,69,56.75,6.836,4.35,4.971,5.593,5.4375,0,10.08928571,57.82142857,6,0,placerville,0
11/19/2015,10,15,17,17,14.75,60,50,53,56,54.75,2.486,2.486,3.107,4.971,3.2625,0,10.46428571,58.14285714,5,0,placerville,0
11/20/2015,13,16,18,13,15,58,48,56,66,57,6.214,7.457,2.486,3.728,4.97125,0,10.67857143,59.25,5,0,placerville,0
11/21/2015,14,19,19,16,17,45,40,43,50,44.5,4.35,1.243,2.486,5.593,3.418,0,10.89285714,58.89285714,5,0,placerville,0
11/22/2015,15,16,19,16,16.5,43,39,38,39,39.75,5.593,6.836,1.864,6.214,5.12675,0,11.28571429,51.64285714,5,0,placerville,0
11/23/2015,15,15,17,10,14.25,33,39,52,83,51.75,3.728,3.107,5.593,6.214,4.6605,0,11.89285714,51.03571429,5,0,placerville,0
11/24/2015,6,8,7,4,6.25,96,89,88,89,90.5,6.214,11.807,10.564,5.593,8.5445,0,11.85714286,56.42857143,5,0,placerville,0
11/25/2015,2,4,4,2,3,95,93,94,88,92.5,6.214,3.728,3.107,4.971,4.505,0,11.48214286,61.53571429,5,0,placerville,0
11/26/2015,0,5,6,4,5,84,70,63,45,65.5,5.593,3.107,3.107,7.457,4.816,0,11.08928571,63.07142857,5,0,placerville,0
11/27/2015,4,9,9,4,6.5,37,31,34,31,33.25,11.185,8.7,8.078,11.807,9.9425,0,10.58928571,59.67857143,6,0,placerville,0
11/28/2015,3,9,8,4,6,29,26,32,43,32.5,8.7,5.593,3.107,7.457,6.21425,0,9.928571429,57.96428571,6,0,placerville,0
11/29/2015,3,10,10,5,7,39,34,36,54,40.75,8.078,6.214,4.971,5.593,6.214,0,9.928571429,58.10714286,6,0,placerville,0
11/30/2015,5,8,8,7,7,53,37,41,47,44.5,5.593,2.486,3.107,5.593,4.19475,0,10.01785714,57.07142857,5,0,placerville,0
12/01/2015,6,12,12,9,9.75,50,44,46,56,49,6.214,3.107,4.35,3.107,4.1945,0,10,51.14285714,5,0,placerville,0
12/02/2015,9,13,14,13,12.25,52,50,51,48,50.25,3.107,2.486,1.243,5.593,3.10725,0,10.01785714,45.10714286,5,0,placerville,0
12/03/2015,14,16,15,6,12.75,25,22,75,94,54,13.05,19.264,15.535,11.807,14.914,0,9.875,43.46428571,6,0,placerville,0
12/04/2015,7,10,11,7,8.75,93,79,61,71,76,4.35,2.486,3.107,6.836,4.19475,0,9.428571429,49.57142857,6,0,placerville,0
12/05/2015,8,9,13,9,9.75,47,37,44,55,45.75,8.078,1.864,3.107,8.7,5.43725,0,8.910714286,51.46428571,6,0,placerville,0
12/06/2015,12,14,14,13,13.25,35,47,40,56,44.5,10.564,8.078,1.243,3.107,5.748,0,8.678571429,52,6,0,placerville,0
12/07/2015,12,14,14,13,13.25,50,54,66,71,60.25,3.107,3.728,1.243,1.243,2.33025,0,8.607142857,54.25,6,0,placerville,0
12/08/2015,13,14,14,13,13.5,59,68,74,77,69.5,1.864,1.864,2.486,3.728,2.4855,0,9.125,57.17857143,6,0,placerville,0
12/09/2015,10,14,14,12,12.5,75,73,76,83,76.75,1.243,4.971,3.107,3.728,3.26225,0,9.803571429,60.96428571,6,0,placerville,0
12/10/2015,10,10,8,7,8.75,84,100,100,100,96,17.4,11.807,9.321,9.943,12.11775,0,10.07142857,66.96428571,6,0,placerville,0
12/11/2015,5,5,8,4,5.5,100,100,84,85,92.25,8.078,5.593,3.728,6.214,5.90325,0,10,69.28571429,6,0,placerville,0
12/12/2015,4,7,8,7,6.5,74,64,66,77,70.25,8.7,4.971,1.243,4.971,4.97125,0,10.03571429,72.78571429,6,0,placerville,0
12/13/2015,7,7,4,3,5.25,74,88,100,90,88,8.078,23.614,10.564,1.243,10.87475,0,9.910714286,79,6,0,placerville,0
12/14/2015,2,5,7,3,4.25,83,66,46,54,62.25,3.728,5.593,3.728,8.078,5.28175,0,9.714285714,79.28571429,6,0,placerville,0
12/15/2015,1,7,8,4,5,45,40,38,42,41.25,11.185,6.836,4.971,6.214,7.3015,0,9.375,75.25,6,0,placerville,0
12/16/2015,3,7,7,4,5.25,45,44,51,68,52,2.486,2.486,3.107,3.728,2.95175,0,8.875,71.71428571,6,0,placerville,0
12/17/2015,5,8,10,6,7.25,63,59,55,70,61.75,3.107,2.486,2.486,3.107,2.7965,0,8.482142857,66.82142857,5,0,placerville,0
12/18/2015,6,12,14,8,10,72,61,48,60,60.25,4.971,7.457,8.7,7.457,7.14625,1,8.571428571,62.25,6,0,placerville,0
12/19/2015,5,5,7,4,5.25,94,99,93,88,93.5,10.564,9.943,3.728,3.728,6.99075,1,8.25,65.57142857,6,0,placerville,0
12/20/2015,3,4,4,5,4,86,75,82,96,84.75,6.214,6.836,11.185,6.836,7.76775,0,7.589285714,65.10714286,6,0,placerville,0
12/21/2015,5,7,8,8,7,100,94,100,86,95,10.564,13.05,13.05,10.564,11.807,0,7.142857143,69.78571429,7,0,placerville,0
12/22/2015,9,10,10,8,9.25,94,81,64,88,81.75,11.807,9.321,8.7,11.185,10.25325,0,6.839285714,75.57142857,7,0,placerville,0
12/23/2015,6,2,3,3,3.5,39,0,0,0,39,7.457,1.243,4.971,4.35,4.50525,0,6.196428571,73.71428571,7,0,placerville,0
12/24/2015,0,0,1,0,1,53,87,33,0,57.66666667,9.943,11.807,6.214,2.486,7.6125,1,5.642857143,73.13095238,7,0,placerville,0
12/25/2015,5,6,5,2,4.5,0,0,0,10,10,0,3.728,3.107,5.593,4.142666667,1,5.571428571,65.95238095,7,0,placerville,0
12/26/2015,2,2,2,4,2.5,3,14,0,0,8.5,6.214,7.457,3.728,2.486,4.97125,1,5.285714286,53.80952381,7,0,placerville,0
12/27/2015,5,6,2,2,3.75,4,29,55,55,35.75,5.593,3.728,4.35,4.35,4.50525,1,5.178571429,46.80952381,6,0,placerville,0
12/28/2015,5,6,3,3,4.25,86,92,91,89,89.5,4.971,1.243,2.486,5.593,3.57325,2,5.178571429,46.02380952,6,1,placerville,0
01/01/2016,2,7,7,3,4.75,39,40,58,59,49,8.078,6.836,4.35,8.078,6.8355,0,5.160714286,53.75,6,1,placerville,0
01/02/2016,5,8,9,10,8,39,34,42,31,36.5,4.971,5.593,2.486,5.593,4.66075,0,5.357142857,57.75,6,0,placerville,0
01/03/2016,9,12,12,9,10.5,35,41,38,44,39.5,7.457,4.35,3.107,3.107,4.50525,0,5.589285714,58.28571429,6,0,placerville,0
01/04/2016,10,10,7,8,8.75,36,43,88,72,59.75,8.7,8.078,13.671,14.293,11.1855,0,5.5,54.03571429,6,0,placerville,0
01/05/2016,9,6,7,5,6.75,77,98,100,100,93.75,18.021,14.914,7.457,8.078,12.1175,0,5.607142857,57.32142857,6,0,placerville,0
01/06/2016,5,5,4,3,4.25,90,84,98,100,93,13.05,18.021,12.428,7.457,12.739,0,5.625,60.5,6,0,placerville,0
01/07/2016,3,5,5,4,4.25,100,98,92,90,95,5.593,1.864,3.107,4.35,3.7285,0,5.428571429,66.64285714,6,0,placerville,0
01/08/2016,3,7,8,4,5.5,74,65,76,92,76.75,8.078,4.35,3.728,5.593,5.43725,0,5.160714286,70.60714286,6,0,placerville,0
01/09/2016,5,8,6,5,6,86,75,96,96,88.25,8.078,8.078,6.836,1.864,6.214,0,5.339285714,78,6,0,placerville,0
01/10/2016,5,8,8,6,6.75,97,88,79,94,89.5,1.864,1.864,2.486,3.728,2.4855,0,5.75,85.14285714,6,0,placerville,0
01/11/2016,7,10,11,8,9,69,57,52,70,62,6.214,3.728,1.864,6.836,4.6605,0,6.071428571,85.46428571,6,0,placerville,0
01/12/2016,8,11,13,9,10.25,69,53,51,51,56,5.593,2.486,3.728,10.564,5.59275,0,6.625,80.07142857,6,0,placerville,0
01/13/2016,12,9,9,6,9,44,96,94,100,83.5,19.264,14.914,12.428,4.35,12.739,0,7,78.71428571,7,0,placerville,0
01/14/2016,4,7,7,5,5.75,91,71,82,95,84.75,6.214,6.836,8.078,14.293,8.85525,0,7.107142857,77.25,7,0,placerville,0
01/15/2016,5,10,10,8,8.25,100,92,81,81,88.5,6.214,3.107,2.486,5.593,4.35,0,7.357142857,78.92857143,7,0,placerville,0
01/16/2016,8,11,12,9,10,92,99,98,100,97.25,8.078,8.078,6.836,4.971,6.99075,0,7.5,80.21428571,7,0,placerville,0
01/17/2016,10,12,12,9,10.75,74,56,67,93,72.5,7.457,10.564,12.428,11.807,10.564,0,7.517857143,77.78571429,8,0,placerville,0
01/18/2016,7,12,13,9,10.25,94,79,74,76,80.75,9.943,8.078,4.971,6.836,7.457,0,7.625,80.46428571,7,0,placerville,0
01/19/2016,10,8,10,9,9.25,71,93,100,100,91,10.564,22.371,12.428,6.836,13.04975,0,7.803571429,85.46428571,7,0,placerville,0
01/20/2016,9,12,13,10,11,93,80,72,82,81.75,7.457,3.107,2.486,4.971,4.50525,0,8.285714286,85.21428571,7,0,placerville,0
01/21/2016,9,17,18,13,14.25,70,54,46,32,50.5,2.486,6.836,8.7,14.914,8.234,0,9,80.32142857,7,0,placerville,0
01/22/2016,13,12,10,9,11,42,62,89,100,73.25,16.157,10.564,13.671,16.157,14.13725,0,9.392857143,78.14285714,8,0,placerville,0
01/23/2016,8,7,7,5,6.75,100,100,100,100,100,11.185,10.564,8.078,6.836,9.16575,0,9.446428571,78.53571429,8,0,placerville,0
01/24/2016,5,7,10,7,7.25,100,97,85,91,93.25,6.214,1.864,2.486,4.971,3.88375,0,9.482142857,81.5,8,0,placerville,0
01/25/2016,7,11,11,8,9.25,73,64,71,80,72,5.593,5.593,4.971,5.593,5.4375,0,9.5,80.25,8,0,placerville,0
01/26/2016,5,12,13,10,10,73,71,65,78,71.75,5.593,4.35,2.486,4.971,4.35,0,9.482142857,77.5,8,0,placerville,0
01/27/2016,10,15,16,12,13.25,55,41,43,54,48.25,6.214,3.728,3.728,6.214,4.971,0,9.785714286,72.71428571,8,0,placerville,0
01/28/2016,10,12,11,11,11,39,37,67,88,57.75,5.593,5.593,5.593,6.836,5.90375,0,10.16071429,73.75,7,0,placerville,0
01/29/2016,10,12,12,10,11,96,100,100,100,99,6.214,11.185,14.293,12.428,11.03,0,10.35714286,77.42857143,8,0,placerville,0
01/30/2016,8,8,9,6,7.75,100,96,78,99,93.25,8.078,2.486,4.35,3.728,4.6605,0,10.19642857,76.46428571,8,0,placerville,0
01/31/2016,5,4,4,2,3.75,96,92,90,90,92,5.593,4.971,4.35,1.864,4.1945,0,9.696428571,76.28571429,7,0,placerville,0
02/01/2016,0,4,7,4,5,69,53,45,62,57.25,7.457,6.836,4.35,7.457,6.525,0,9.321428571,74.17857143,7,0,placerville,0
02/02/2016,2,2,3,2,2.25,56,90,94,87,81.75,7.457,7.457,0.621,6.214,5.43725,0,8.821428571,75.60714286,7,0,placerville,0
02/03/2016,2,8,8,7,6.25,75,62,63,71,67.75,6.214,4.35,4.971,4.35,4.97125,0,8.482142857,78.39285714,7,0,placerville,0
02/04/2016,7,10,12,8,9.25,65,57,64,79,66.25,6.214,4.971,5.593,4.971,5.43725,0,8.125,79.60714286,6,0,placerville,0
02/05/2016,7,13,15,10,11.25,71,57,45,60,58.25,3.107,2.486,3.107,6.214,3.7285,0,8.142857143,73.78571429,6,0,placerville,0
02/06/2016,10,15,15,13,13.25,42,35,40,46,40.75,5.593,1.864,3.728,8.078,4.81575,0,8.607142857,66.28571429,5,0,placerville,0
02/07/2016,14,17,18,18,16.75,33,44,46,33,39,5.593,0.621,3.728,4.35,3.573,0,9.285714286,58.71428571,5,0,placerville,0
02/08/2016,18,20,21,17,19,22,24,37,61,36,9.321,3.728,3.107,4.971,5.28175,0,9.982142857,55.67857143,5,0,placerville,0
02/09/2016,17,21,23,17,19.5,32,26,33,44,33.75,4.35,3.728,3.728,6.836,4.6605,0,10.66071429,48.82142857,5,0,placerville,0
02/10/2016,18,21,20,17,19,25,23,35,36,29.75,6.836,3.107,3.728,8.078,5.43725,0,11.07142857,43.39285714,5,0,placerville,0
02/11/2016,15,21,22,16,18.5,32,28,36,44,35,5.593,1.864,2.486,6.214,4.03925,0,11.60714286,38.92857143,5,0,placerville,0
02/12/2016,15,20,19,15,17.25,30,29,35,45,34.75,6.214,5.593,1.864,7.457,5.282,0,12.05357143,35.57142857,5,0,placerville,0
02/13/2016,13,18,18,15,16,33,29,39,50,37.75,5.593,5.593,6.214,3.728,5.282,0,12.64285714,35.14285714,5,0,placerville,0
02/15/2016,14,18,20,17,17.25,54,47,48,45,48.5,5.593,4.35,4.35,5.593,4.9715,0,14.48214286,37.10714286,5,0,placerville,0
02/16/2016,14,22,23,18,19.25,35,30,37,44,36.5,5.593,5.593,3.728,8.7,5.9035,0,15.69642857,37.5,5,0,placerville,0
02/17/2016,18,18,17,13,16.5,32,36,38,80,46.5,14.914,19.885,20.507,19.885,18.79775,0,16.42857143,39.89285714,6,0,placerville,0
02/18/2016,4,6,9,7,6.5,99,99,83,82,90.75,11.185,11.807,11.185,8.078,10.56375,0,16.23214286,47.85714286,6,0,placerville,0
02/19/2016,6,12,12,8,9.5,72,63,60,85,70,8.7,10.564,9.321,0.621,7.3015,0,16.10714286,52.89285714,7,0,placerville,0
02/20/2016,7,14,15,9,11.25,78,58,69,86,72.75,4.971,3.107,4.35,3.728,4.039,0,15.96428571,57.89285714,7,0,placerville,0
02/21/2016,8,14,14,10,11.5,75,55,54,74,64.5,3.728,3.107,4.971,3.107,3.72825,0,15.58928571,61.35714286,7,0,placerville,0
02/22/2016,10,15,16,13,13.5,52,34,38,41,41.25,8.7,6.214,5.593,5.593,6.525,0,15.19642857,60.32142857,7,0,placerville,0
02/23/2016,12,17,18,13,15,34,45,52,74,51.25,5.593,4.971,4.35,6.214,5.282,0,14.875,62.42857143,7,0,placerville,0
02/24/2016,13,17,19,14,15.75,53,49,41,53,49,7.457,2.486,4.971,6.214,5.282,0,14.64285714,62.78571429,7,0,placerville,0
02/26/2016,14,20,19,14,16.75,50,39,48,80,54.25,4.971,7.457,6.214,3.728,5.5925,0,14.48214286,53.85714286,7,0,placerville,0
02/27/2016,10,15,15,12,13,91,69,67,65,73,4.35,6.214,3.728,4.971,4.81575,0,14.26785714,53.89285714,7,0,placerville,0
02/29/2016,12,19,20,15,16.5,37,25,29,41,33,11.185,6.214,4.971,6.836,7.3015,0,13.98214286,49.21428571,7,0,placerville,0
03/01/2016,13,19,19,14,16.25,40,38,40,38,39,6.836,6.214,6.836,4.971,6.21425,0,13.76785714,47.46428571,7,0,placerville,0
03/02/2016,14,20,21,14,17.25,37,32,43,88,50,4.971,6.836,7.457,4.35,5.9035,0,13.82142857,47.60714286,6,0,placerville,0
03/03/2016,13,15,16,13,14.25,81,79,72,85,79.25,6.214,4.971,3.107,3.107,4.34975,0,14.375,52.64285714,5,0,placerville,0
03/04/2016,12,18,17,10,14.25,82,84,96,99,90.25,5.593,8.7,8.7,8.078,7.76775,0,14.71428571,57.78571429,5,0,placerville,0
03/05/2016,10,13,12,10,11.25,94,86,97,100,94.25,14.914,18.021,19.264,22.992,18.79775,0,14.71428571,60.82142857,7,0,placerville,0
03/06/2016,8,9,10,5,8,100,90,84,99,93.25,9.943,7.457,8.7,16.157,10.56425,0,14.46428571,68.42857143,7,0,placerville,0
03/07/2016,4,5,6,5,5,99,98,97,95,97.25,16.157,3.107,2.486,3.107,6.21425,0,13.85714286,77.60714286,7,0,placerville,0
03/08/2016,5,10,10,7,8,84,77,76,84,80.25,3.728,6.836,4.971,1.864,4.34975,0,13.35714286,83.5,7,0,placerville,0
03/09/2016,7,13,13,12,11.25,80,78,82,94,83.5,6.836,4.971,6.214,4.971,5.748,0,13.03571429,88.28571429,7,0,placerville,0
03/10/2016,13,14,15,12,13.5,69,79,79,80,76.75,11.185,8.078,4.971,6.214,7.612,0,12.80357143,87.92857143,7,0,placerville,0
03/11/2016,12,11,5,5,8.25,76,87,95,97,88.75,5.593,17.4,16.778,14.293,13.516,0,12.19642857,87.71428571,8,0,placerville,0
03/12/2016,4,9,10,7,7.5,100,89,73,98,90,11.185,10.564,11.807,16.778,12.5835,0,11.80357143,87.10714286,8,0,placerville,0
03/13/2016,7,7,8,8,7.5,98,100,100,100,99.5,16.778,15.535,18.021,19.264,17.3995,0,11.33928571,88,9,0,placerville,0
03/14/2016,8,8,12,9,9.25,100,97,68,73,84.5,11.807,8.7,5.593,2.486,7.1465,0,10.82142857,86.17857143,9,0,placerville,0
03/15/2016,7,14,14,13,12,68,49,43,49,52.25,5.593,4.35,6.836,5.593,5.593,0,10.51785714,82.17857143,9,0,placerville,0
03/16/2016,12,15,17,16,15,47,43,50,63,50.75,9.321,4.971,5.593,4.35,6.05875,0,10.35714286,77.5,9,0,placerville,0
03/17/2016,13,19,20,18,17.5,58,44,46,61,52.25,7.457,3.728,4.971,3.728,4.971,0,10.58928571,74,9,0,placerville,0
03/18/2016,13,19,20,17,17.25,63,50,43,70,56.5,6.214,4.971,6.214,4.35,5.43725,0,10.80357143,69.39285714,9,0,placerville,0
03/19/2016,13,19,20,16,17,64,53,50,76,60.75,6.836,6.214,6.836,3.728,5.9035,0,11.21428571,65.21428571,8,0,placerville,0
03/20/2016,10,18,18,12,14.5,97,75,71,100,85.75,1.243,6.214,8.078,7.457,5.748,0,11.67857143,63.25,8,0,placerville,0
03/21/2016,8,10,12,6,9,100,92,73,100,91.25,3.728,6.836,12.428,7.457,7.61225,0,11.96428571,64.21428571,8,0,placerville,0
03/22/2016,5,8,10,7,7.5,100,90,68,79,84.25,5.593,3.728,5.593,4.971,4.97125,0,11.92857143,68.78571429,8,0,placerville,0
03/23/2016,7,13,15,12,11.75,60,42,39,56,49.25,9.321,7.457,4.971,2.486,6.05875,0,11.96428571,68.57142857,8,0,placerville,0
03/24/2016,9,15,17,15,14,67,48,49,59,55.75,6.836,4.971,8.7,3.728,6.05875,0,12,69.07142857,8,0,placerville,0
03/25/2016,11,16,17,15,14.75,66,52,45,49,53,10.564,4.971,8.7,4.35,7.14625,0,12.46428571,68.57142857,7,0,placerville,0
03/26/2016,12,17,18,15,15.5,47,37,38,50,43,6.836,6.214,5.593,4.971,5.9035,0,13.03571429,66.03571429,7,0,placerville,0
03/27/2016,12,17,17,13,14.75,55,61,63,84,65.75,6.214,6.214,8.078,4.971,6.36925,0,13.55357143,63.17857143,6,0,placerville,0
03/28/2016,8,8,8,6,7.5,93,74,72,75,78.5,8.078,5.593,4.971,2.486,5.282,0,13.42857143,61.35714286,6,0,placerville,0
03/29/2016,5,10,12,10,9.25,53,51,47,52,50.75,8.078,6.214,6.214,3.728,6.0585,0,13.23214286,56.57142857,6,0,placerville,0
03/30/2016,7,12,15,14,12,64,52,46,57,54.75,4.971,5.593,8.078,1.864,5.1265,0,13.01785714,57.35714286,6,0,placerville,0
03/31/2016,10,14,17,15,14,59,53,50,78,60,4.35,3.107,6.836,4.35,4.66075,0,12.76785714,57.96428571,6,0,placerville,0
04/01/2016,12,17,18,17,16,69,66,56,70,65.25,6.836,3.728,4.971,4.971,5.1265,0,12.67857143,59.71428571,6,0,placerville,0
04/02/2016,13,19,20,18,17.5,74,56,50,63,60.75,5.593,4.35,6.214,3.728,4.97125,0,12.71428571,62.25,6,0,placerville,0
04/03/2016,13,22,22,19,19,65,43,42,69,54.75,7.457,6.214,6.836,6.214,6.68025,0,13.03571429,60.67857143,6,0,placerville,0
04/04/2016,13,19,20,18,17.5,72,50,38,48,52,4.971,4.971,6.836,4.971,5.43725,0,13.64285714,56.89285714,6,0,placerville,0
04/05/2016,14,21,22,21,19.5,32,28,35,33,32,9.943,7.457,5.593,5.593,7.1465,0,14.5,54.21428571,6,0,placerville,0
04/06/2016,19,25,27,25,24,20,23,23,35,25.25,9.943,3.728,6.214,3.107,5.748,0,15.375,50,6,0,placerville,0
04/08/2016,15,18,20,14,16.75,49,50,58,99,64,3.107,4.35,6.836,3.728,4.50525,0,15.89285714,47.17857143,6,0,placerville,0
04/09/2016,12,10,10,10,10.5,100,100,100,100,100,1.243,4.971,4.35,3.728,3.573,0,15.53571429,52.78571429,5,0,placerville,0
04/10/2016,9,12,14,10,11.25,100,97,95,100,98,4.971,1.864,4.971,1.243,3.26225,0,15.28571429,58.96428571,5,0,placerville,0
04/11/2016,10,15,15,14,13.5,100,93,77,93,90.75,2.486,2.486,6.214,1.243,3.10725,0,15.71428571,64.5,5,0,placerville,0
04/12/2016,11,14,16,12,13.25,100,94,75,95,91,0.621,3.107,8.078,4.35,4.039,0,16,72.92857143,5,0,placerville,0
04/13/2016,9,14,16,14,13.25,100,89,51,69,77.25,7.457,6.214,8.078,6.836,7.14625,0,16.08928571,80.35714286,5,0,placerville,0
04/14/2016,9,12,13,11,11.25,72,82,55,64,68.25,9.321,7.457,7.457,1.864,6.52475,0,15.89285714,84.17857143,5,0,placerville,0
04/15/2016,7,15,19,17,14.5,68,46,23,30,41.75,6.214,6.836,11.807,8.7,8.38925,0,15.78571429,81,5,0,placerville,0
04/16/2016,14,17,22,21,18.5,22,27,33,30,28,10.564,6.836,6.836,6.214,7.6125,0,15.85714286,70.71428571,6,0,placerville,0
04/17/2016,19,22,24,23,22,15,24,27,36,25.5,6.214,3.728,4.971,4.35,4.81575,0,16.07142857,60.35714286,5,0,placerville,0
04/18/2016,17,24,25,23,22.25,35,31,29,35,32.5,7.457,4.971,4.971,2.486,4.97125,0,16.41071429,52.03571429,5,0,placerville,0
04/19/2016,17,24,25,21,21.75,45,37,28,39,37.25,11.185,5.593,6.214,1.243,6.05875,0,16.57142857,44.35714286,5,0,placerville,0
04/20/2016,17,20,22,20,19.75,40,27,25,32,31,3.728,4.971,6.214,1.243,4.039,0,16.26785714,37.75,5,0,placerville,0
04/21/2016,13,18,18,17,16.5,56,64,61,79,65,3.728,4.35,8.7,6.214,5.748,0,16.07142857,37.28571429,5,0,placerville,0
04/22/2016,10,10,8,8,9,88,93,100,97,94.5,4.971,14.293,9.943,6.836,9.01075,0,15.51785714,44.82142857,6,0,placerville,0
04/23/2016,6,13,15,14,12,99,74,58,69,75,6.214,3.728,6.836,4.971,5.43725,0,15.625,51.53571429,6,0,placerville,0
04/24/2016,10,14,16,14,13.5,74,65,54,67,65,3.107,4.35,8.7,6.214,5.59275,0,15.78571429,57.17857143,6,0,placerville,0
04/25/2016,7,8,14,14,10.75,83,80,50,47,65,3.728,4.35,8.078,5.593,5.43725,0,15.58928571,61.82142857,6,0,placerville,0
04/26/2016,10,15,15,13,13.25,53,49,48,59,52.25,8.078,5.593,5.593,3.107,5.59275,0,15.58928571,63.96428571,6,0,placerville,0
04/27/2016,10,14,15,9,12,70,65,66,80,70.25,3.107,5.593,5.593,7.457,5.4375,0,15.5,69.57142857,6,0,placerville,0
04/29/2016,12,17,18,17,16,65,64,54,65,62,7.457,6.214,8.078,7.457,7.3015,0,15.91071429,63.46428571,6,0,placerville,0
04/30/2016,10,18,20,20,17,62,48,29,30,42.25,6.836,4.35,9.321,7.457,6.991,0,15.80357143,58.78571429,6,0,placerville,0
05/01/2016,16,21,22,19,19.5,31,36,36,43,36.5,7.457,6.836,6.836,10.564,7.92325,0,15.625,54.71428571,6,0,placerville,0
05/02/2016,15,22,23,22,20.5,48,42,30,38,39.5,8.7,4.971,6.836,4.971,6.3695,0,15.5,51.07142857,6,0,placerville,0
05/03/2016,15,23,23,22,20.75,48,42,41,42,43.25,9.943,6.836,3.107,4.35,6.059,0,15.42857143,49.78571429,6,0,placerville,0
05/04/2016,17,22,20,18,19.25,50,45,59,76,57.5,7.457,4.35,5.593,1.864,4.816,0,15.39285714,47.96428571,6,0,placerville,0
05/05/2016,12,10,12,10,11,96,93,89,98,94,4.35,4.35,1.864,3.728,3.573,0,15,53.57142857,6,0,placerville,0
05/07/2016,10,12,12,12,11.5,100,100,96,88,96,1.864,4.971,2.486,0.621,2.4855,0,15.17857143,65.53571429,5,0,placerville,0
05/08/2016,10,14,15,15,13.5,97,93,77,86,88.25,1.243,3.107,2.486,1.243,2.01975,0,15.17857143,72.92857143,5,0,placerville,0
05/09/2016,13,19,20,19,17.75,98,76,64,77,78.75,0.621,5.593,4.971,3.107,3.573,0,15.67857143,78.53571429,5,0,placerville,0
